Time,In,Out,UtilIn,UtilOut,Error,Discards,SpikeMG,ChangePointMG
27/Jan/2024 15:06:00,5309,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:09:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:12:00,5375,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:15:00,5221,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:18:00,5580,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:21:00,5673,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:24:00,5393,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:27:00,5561,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:30:00,5236,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:33:00,5468,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:36:00,5772,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:39:00,5599,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:42:00,5520,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:45:00,5066,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:48:00,5165,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:51:00,5869,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:54:00,6033,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 15:57:00,5236,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:00:00,5107,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:03:00,5335,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:06:00,6248,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:09:00,5350,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:12:00,5124,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:15:00,5257,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:18:00,5599,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:21:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:24:00,5884,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:27:00,5219,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:30:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:33:00,5543,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:36:00,5369,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:39:00,6076,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:42:00,5201,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:45:00,5335,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:48:00,5410,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:51:00,5163,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:54:00,5767,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 16:57:00,5219,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:00:00,5757,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:03:00,5464,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:06:00,5388,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:09:00,5656,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:12:00,5109,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:15:00,5925,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:18:00,5365,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:21:00,5391,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:24:00,5033,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:27:00,5770,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:30:00,5464,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:33:00,5679,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:36:00,5296,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:39:00,5542,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:42:00,5672,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:45:00,5163,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:48:00,5296,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:51:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:54:00,6131,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 17:57:00,5447,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:00:00,5238,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:03:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:06:00,5944,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:09:00,5464,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:12:00,5051,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:15:00,5616,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:18:00,5335,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:21:00,5615,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:24:00,5147,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:27:00,5333,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:30:00,5942,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:33:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:36:00,5296,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:39:00,5598,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:42:00,5429,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:45:00,5884,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:48:00,5109,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:51:00,5464,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:54:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 18:57:00,5957,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:00:00,5107,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:03:00,5942,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:06:00,5145,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:09:00,5408,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:12:00,5109,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:15:00,5881,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:18:00,5447,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:21:00,5333,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:24:00,5698,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:27:00,5163,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:30:00,5957,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:33:00,5257,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:36:00,5337,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:39:00,5808,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:42:00,5464,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:45:00,5656,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:48:00,5238,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:51:00,5391,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:54:00,5218,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 19:57:00,5828,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:00:00,5677,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:03:00,5410,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:06:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:09:00,5464,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:12:00,5656,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:15:00,5334,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:18:00,5811,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:21:00,5257,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:24:00,5464,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:27:00,5488,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:30:00,5634,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:33:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:36:00,5828,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:39:00,5051,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:42:00,5866,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:45:00,5520,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:48:00,5350,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:51:00,5109,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:54:00,5429,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 20:57:00,5884,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:00:00,5694,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:03:00,5238,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:06:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:09:00,5578,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:12:00,5391,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:15:00,5776,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:18:00,5330,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:21:00,5447,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:24:00,5578,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:27:00,5109,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:30:00,5542,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:33:00,5714,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:36:00,5654,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:39:00,5337,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:42:00,5219,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:45:00,5501,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:48:00,5447,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:51:00,5410,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:54:00,5887,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 21:57:00,5122,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:00:00,5712,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:03:00,5393,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:06:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:09:00,5714,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:12:00,5046,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:15:00,5640,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:18:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:21:00,5561,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:24:00,5066,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:27:00,4995,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:30:00,6321,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:33:00,5561,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:36:00,5540,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:39:00,4767,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:42:00,5520,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:45:00,5884,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:48:00,5925,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:51:00,4954,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:54:00,5315,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 22:57:00,5616,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:00:00,5996,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:03:00,5529,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:06:00,4879,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:09:00,5408,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:12:00,5449,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:15:00,5542,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:18:00,5428,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:21:00,5333,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:24:00,5651,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:27:00,5869,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:30:00,5488,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:33:00,4991,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:36:00,5575,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:39:00,5487,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:42:00,5813,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:45:00,5049,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:48:00,5729,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:51:00,5522,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:54:00,5393,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
27/Jan/2024 23:57:00,5221,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:00:00,5539,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:03:00,5981,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:06:00,5410,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:09:00,5391,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:12:00,5049,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:15:00,5502,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:18:00,5827,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:21:00,5981,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:24:00,5049,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:27:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:30:00,5410,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:33:00,6013,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:36:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:39:00,5243,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:42:00,5504,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:45:00,5828,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:48:00,5634,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:51:00,4935,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:54:00,6552,11666,0.10%,0.10%,0.00%,0.00%,0.00,0.00
28/Jan/2024 00:57:00,5578,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:00:00,6248,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:03:00,5614,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:06:00,4653,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:09:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:12:00,5578,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:15:00,6286,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:18:00,5010,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:21:00,5143,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:24:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:27:00,5578,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:30:00,5337,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:33:00,5637,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:36:00,5259,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:39:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:42:00,5466,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:45:00,5388,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:48:00,5734,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:51:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:54:00,5375,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 01:57:00,5578,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:00:00,5008,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:03:00,6018,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:06:00,5375,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:09:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:12:00,5464,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:15:00,4952,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:18:00,5602,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:21:00,5617,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:24:00,5560,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:27:00,5486,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:30:00,4995,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:33:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:36:00,6013,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:39:00,5464,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:42:00,5299,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:45:00,5279,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:48:00,5922,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:51:00,5634,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:54:00,5104,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 02:57:00,4937,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:00:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:03:00,6360,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:06:00,5408,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:09:00,4840,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:12:00,5315,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:15:00,5543,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:18:00,5957,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:21:00,5602,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:24:00,5105,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:27:00,5391,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:30:00,5616,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:33:00,5296,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:36:00,5466,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:39:00,5697,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:42:00,5634,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:45:00,5410,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:48:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:51:00,5370,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:54:00,5429,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 03:57:00,5521,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:00:00,5449,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:03:00,5848,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:06:00,5333,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:09:00,5337,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:12:00,5578,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:15:00,5388,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:18:00,5466,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:21:00,5587,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:24:00,5617,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:27:00,5537,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:30:00,5163,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:33:00,5374,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:36:00,5963,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:39:00,5449,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:42:00,5403,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:45:00,4995,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:48:00,5770,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:51:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:54:00,5391,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 04:57:00,5065,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 05:00:00,6020,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 05:03:00,5617,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 05:06:00,5543,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 05:09:00,5182,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 05:12:00,5372,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
28/Jan/2024 05:15:00,5543,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
